,token_id,image,head,eyes,core,clothing,weapon,head_count,head_rarity,eyes_count,eyes_rarity,core_count,core_rarity,weapon_count,weapon_rarity,clothing_count,clothing_rarity,rarity
1197,1252,https://assets.otherside.xyz/kodas/23cefa9cd178366462f4dc720511e10e927b441a94de7c26f92cc18fed1e5c06.png,Viridescent Hero,Here And Everywhere,Cushioned,Adventured,Gallows Scape,163,0.017107472712006716,60,0.006297229219143577,245,0.025713685978169604,28.0,0.002938706968933669,31.0,0.003253568429890848,2.6485972387883586e-11
1198,1254,https://assets.otherside.xyz/kodas/897def3dc3033fc1504975680e497daa3f7b83f0e5f290d19e850c92afc66c4b.png,Skull King,Interconnected Flow,Husk,,,110,0.011544920235096557,22,0.0023089840470193117,112,0.011754827875734676,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.663079135145104e-15
1199,1255,https://assets.otherside.xyz/kodas/a6c8e103dab49df22e0d2fc1dd6a0a793337d7120e863ead9bfa0f8bfaf6d648.png,Sluggy,Spider Trance,Pure Sinew,,,79,0.00829135180520571,26,0.00272879932829555,123,0.012909319899244332,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.5501905211825908e-15
1200,1256,https://assets.otherside.xyz/kodas/47daab7b02404c0b218e49f0c6fb0eebad72baa9223b7d1975f13fe98c1947d8.png,Screwhorn,Adorable Intake,Pumpkin Teeth,Skull Strapped Armor,The Claw,139,0.014588581024349286,33,0.0034634760705289673,47,0.004932829554995802,10.0,0.0010495382031905961,38.0,0.003988245172124265,1.0432813702594794e-12
1201,1257,https://assets.otherside.xyz/kodas/ea035cc3fc05bf758d03cc86417639132bf0014fffcf0f099fbe2b422fd9e7d4.png,Blossom Bud,Intense,Stoney Pecs,Cape Of Eternal Burning,,248,0.026028547439126783,64,0.006717044500419815,191,0.020046179680940385,0.6835642317380353,7.174267755436978e-05,40.0,0.0041981528127623844,1.055590810305532e-12
1202,1258,https://assets.otherside.xyz/kodas/042e772f203f8a77f29602605067daca8b966a1a319018f0f5cebcbdea309df2.png,Tri Vent,Slick Seer,Onyx Doom,Oozeguardian Armor,Mush Clobberer,289,0.03033165407220823,17,0.0017842149454240135,526,0.055205709487825355,10.0,0.0010495382031905961,90.0,0.009445843828715366,2.9618719263151486e-11
1203,1259,https://assets.otherside.xyz/kodas/61790635b37119215d9df28dc5fd02c0ce4a172f33578b38c758bd11e601308c.png,Natures Platter,Jungle Eh,Petrified,,,47,0.004932829554995802,31,0.003253568429890848,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.342288409738345e-15
1204,1260,https://assets.otherside.xyz/kodas/15aacfb2a207a59de3905716fab71a832989e028cffdc47304a24e759992a068.png,All Ears,Dual Time,Pink Disco,Reinforced Mantle,Unraveler,74,0.007766582703610411,72,0.007556675062972292,99,0.010390428211586901,34.0,0.003568429890848027,79.0,0.00829135180520571,1.804249845243304e-11
1205,1261,https://assets.otherside.xyz/kodas/72957962c11feb7ca5f05a270727ce0e70e9b457d81d7a06dfccfe7782fdcd96.png,Scorched Brain,Swamp Secrets,Desert Bot,,Brigids Fury,95,0.009970612930310664,24,0.0025188916876574307,370,0.038832913518052056,12.0,0.0012594458438287153,0.7048698572628044,7.397878434748157e-05,9.08694739155464e-14
1206,1262,https://assets.otherside.xyz/kodas/edde29d184bf72db5c5a6c6be65e131b9aa7b05004f6ff3166a74dd82ae0e5d2.png,Arachnid,Skylight,Mummy Wrap,Elite Crimson Armor,Column Cleaver,137,0.014378673383711167,31,0.003253568429890848,179,0.01878673383711167,16.0,0.0016792611251049538,73.0,0.007661628883291352,1.1307572797073589e-11
1207,1263,https://assets.otherside.xyz/kodas/cc2c1cb8decc5a3e53a37448201f51067abf7788919f86d526fa9d87d5241638.png,Tri Vent,Fuzzy Lookers,Leaf Me Alone,Shrine Bandolier,Unraveler,289,0.03033165407220823,22,0.0023089840470193117,118,0.012384550797649035,34.0,0.003568429890848027,44.0,0.004617968094038623,1.4293065437744895e-11
1208,1264,https://assets.otherside.xyz/kodas/583a5b93f567ce808cc7054e4e7d7a1c0ae7f0fdd44c78b28e00fafffb5bfa60.png,Keep It Chill,Is Anyone Home,Zebro,Explorers Outfit,,190,0.019941225860621328,53,0.00556255247691016,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,79.0,0.00829135180520571,1.8143807958634586e-12
1209,1265,https://assets.otherside.xyz/kodas/dbaa674733d0d7bdc0867e18e0404909b90a60f0af4f08f6b451f1ad866e3603.png,Winged Cheese,Arachnid,Woodland,,,171,0.017947103274559194,72,0.007556675062972292,195,0.020465994962216624,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.473135666625506e-14
1210,1266,https://assets.otherside.xyz/kodas/f5ae6d4c81fae55189ad72a3c6e52534f54da9bb6c8679e7c87a607d42717079.png,Reef Dragon,Seeing Two,Koda Bear,Gemstone Paladin,,111,0.011649874055415618,61,0.006402183039462637,271,0.028442485306465155,0.6835642317380353,7.174267755436978e-05,85.0,0.008921074727120067,1.3577243838262689e-12
1211,1267,https://assets.otherside.xyz/kodas/b21cbd07ff103545fe4a28bfb9bea069f4508853b5e143387b92727d6cda2ba2.png,Foreteller,Insomniac,Amoebatopia,Ocean Tunic,Sword of The Horde,206,0.02162048698572628,61,0.006402183039462637,257,0.02697313182199832,36.0,0.003778337531486146,44.0,0.004617968094038623,6.514432877090567e-11
1212,1268,https://assets.otherside.xyz/kodas/d419af94a6a7f77eb1dd6d878e6a6a15623c9511729366f726b9af74ddccc854.png,Drill Sergeant,Tired,Desert Bot,,,228,0.02392947103274559,76,0.00797649034424853,370,0.038832913518052056,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,3.933957734616261e-14
1213,1269,https://assets.otherside.xyz/kodas/9e176753b729608ffcef1579865bdb32634bd25b1a6ffc136fe11c32829a34e8.png,Drill Bit Droid,Carapace,Mummy Wrap,,Spade Blade,225,0.023614609571788413,70,0.0073467674223341725,179,0.01878673383711167,17.0,0.0017842149454240135,0.7048698572628044,7.397878434748157e-05,4.3021218524961197e-13
1214,1270,https://assets.otherside.xyz/kodas/a2da099220b9709c18a3a8db2703df8731f5b7c5c49da3189cf40e0c274b415f.png,Reef Dragon,Birdlike,All Smiles,Stone Plate Armor,Sword of The Horde,111,0.011649874055415618,31,0.003253568429890848,97,0.010180520570948783,36.0,0.003778337531486146,75.0,0.007871536523929471,1.147655199656175e-11
1215,1271,https://assets.otherside.xyz/kodas/421ddbcc7e9d6bf0ab9a8a07bf13799ebf51cfa8e088febce4a42a53c73526eb.png,Elder Bharal,Uni Eyes,Stonebase,Jaded Gnaw Armor,,96,0.010075566750629723,71,0.007451721242653232,145,0.015218303946263645,0.6835642317380353,7.174267755436978e-05,67.0,0.007031905961376994,5.764252200354634e-13
1216,1272,https://assets.otherside.xyz/kodas/d460ac0d6a1fb2e12c78a99574527fac86d878048cb42ce0b913e6422a44505b.png,Winged Cheese,Sad,Lava Lamp,Warriors Journey Garb,Goop Slicer,171,0.017947103274559194,70,0.0073467674223341725,354,0.0371536523929471,17.0,0.0017842149454240135,62.0,0.006507136859781696,5.6876030827132556e-11
1217,1273,https://assets.otherside.xyz/kodas/cd3eca7f3f8e11a746136d509c5eb9a51afdb57d3a4c2436b046cbd3abfaf621.png,Hoot,Mysterious,Koda Bear,Butchers Belt,,148,0.015533165407220823,65,0.006821998320738875,271,0.028442485306465155,0.6835642317380353,7.174267755436978e-05,77.0,0.00808144416456759,1.7474536910448024e-12
1218,1274,https://assets.otherside.xyz/kodas/d8f9dee124d6d1b971847dd7051fe9f8c9632a9a2a79c1fe11f32331d7a7d117.png,Stretched Thin,True Blue,Pink Bear,Coastal Scavenger,,54,0.005667506297229219,61,0.006402183039462637,49,0.005142737195633921,0.6835642317380353,7.174267755436978e-05,62.0,0.006507136859781696,8.711279569298855e-14
1219,1275,https://assets.otherside.xyz/kodas/aa8d16252439ac6024f31aa72b41f8771dd88b91f295c6176105e0bdd7b7984e.png,Scraggly,Sleepy,Maw,,Twistree Blade,111,0.011649874055415618,77,0.00808144416456759,81,0.00850125944584383,9.0,0.0009445843828715365,0.7048698572628044,7.397878434748157e-05,5.592956336953253e-14
1220,1276,https://assets.otherside.xyz/kodas/47175327ddf7f4375781925ce34b14b4f0b3fe062fce585b21809bc77caf5c35.png,Sun Goop,Stare Down,Monster Smoke,Oozeguardian Armor,The Axicle,119,0.012489504617968094,69,0.007241813602015114,134,0.014063811922753989,15.0,0.0015743073047858943,90.0,0.009445843828715366,1.8915850659969056e-11
1221,1277,https://assets.otherside.xyz/kodas/d6e3f1c63b8ae1b94179dee6cac9ccec55be755649b6061f89458889662af9f1.png,Cracked Horn,Omniscient,Amoebatopia,,Never Bokken,170,0.017842149454240133,76,0.00797649034424853,257,0.02697313182199832,22.0,0.0023089840470193117,0.7048698572628044,7.397878434748157e-05,6.5572012716325e-13
1222,1278,https://assets.otherside.xyz/kodas/0ae2722aabed8ee6b37bdeb988dd011d59e016feadfde970a68f6500a289dbc9.png,Manta Ray,Snake Eyes,Space Blob,,,127,0.013329135180520571,75,0.007871536523929471,78,0.00818639798488665,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,4.558680059976591e-15
1223,1279,https://assets.otherside.xyz/kodas/188ff727d0d3c37ece1705a993f9e35cac1a87e3259005184656aa89ed27af38.png,Bleached Horns,See It All,Petrified,Reinforced Mallow Armor,Ox Tongue Blade,352,0.036943744752308987,57,0.005982367758186398,262,0.02749790092359362,27.0,0.0028337531486146094,43.0,0.004513014273719564,7.772169937689123e-11
1224,1280,https://assets.otherside.xyz/kodas/c24b0844afbe8002fe1822df10ddf31d69af067efba1ecd5baa262e3c757cdca.png,Jade Carapace,Lookout Below,Petrified,,,222,0.023299748110831235,61,0.006402183039462637,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.1770260566010074e-14
1225,1281,https://assets.otherside.xyz/kodas/d1fc4a9a3d36fe8de1d530782123ddd4131622b5f7256e8de0b9d1f6119c25b9.png,Dawn Disc,Cave Glow,Banana Wrapped,,,280,0.02938706968933669,42,0.004408060453400504,112,0.011754827875734676,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,8.081739929465464e-15
1226,1282,https://assets.otherside.xyz/kodas/396a50bc86c8bdf6f828c5a71e28a06ef8a868fd1d27cec5cfaa5095734c0cdb.png,Crystalline Helm,Tearpaint,Floating Lava,Travel Outfit,,55,0.0057724601175482785,70,0.0073467674223341725,72,0.007556675062972292,0.6835642317380353,7.174267755436978e-05,72.0,0.007556675062972292,1.7373859683424477e-13
1227,1283,https://assets.otherside.xyz/kodas/87edef2b42a5b59b156c7a8df4587643d108afc0b04e8e4eeb0152af2f9083d9.png,Crystalline Helm,Pink Staredown,Onyx Doom,Daybreak Armor,,55,0.0057724601175482785,34,0.003568429890848027,526,0.055205709487825355,0.6835642317380353,7.174267755436978e-05,37.0,0.0038832913518052057,3.1681056942789467e-13
1228,1285,https://assets.otherside.xyz/kodas/6994bf81ed102d5a319b0d79c4894d122fde48647db406a95f28dd610e73c940.png,Reef Dragon,Ocular Drive,All Smiles,Hot Rod Bod,,111,0.011649874055415618,50,0.005247691015952981,97,0.010180520570948783,0.6835642317380353,7.174267755436978e-05,34.0,0.003568429890848027,1.5933611424735115e-13
1229,1287,https://assets.otherside.xyz/kodas/dff5f79b0a39c25a2c4b5bf2b2ff654ed1760c6fd2016fe676adeec8d679860f.png,Winged Cheese,Arachnid,Monster Smoke,,,171,0.017947103274559194,72,0.007556675062972292,134,0.014063811922753989,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.0123086119375273e-14
1230,1288,https://assets.otherside.xyz/kodas/d67d733062621491b66614ccfb396164a7dec9a1c411d068fb6e3da14a03a969.png,Spiked Wyvern,Fuzzy Lookers,Petrified,Wildlands Armor,,108,0.011335012594458438,22,0.0023089840470193117,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,30.0,0.0031486146095717885,1.625696870377576e-13
1231,1289,https://assets.otherside.xyz/kodas/511777a439292309b103a81311305c3cf44f8b7d6640bfc9aefd7dceff8e04dc.png,Spike Cauldron,Angry,Purple Disco Monster,Flame Licked Armor,,129,0.01353904282115869,52,0.0054575986565911,216,0.022670025188916875,0.6835642317380353,7.174267755436978e-05,18.0,0.001889168765743073,2.270334754995027e-13
1232,1291,https://assets.otherside.xyz/kodas/a641cbf59e59945cf31b9c0f64d1516fd069d478d31c66e538443c4d90c34aaa.png,Drill Bit Droid,Steely,Onyx Doom,Nomad Armor,,225,0.023614609571788413,73,0.007661628883291352,526,0.055205709487825355,0.6835642317380353,7.174267755436978e-05,79.0,0.00829135180520571,5.941400124662531e-12
1233,1292,https://assets.otherside.xyz/kodas/71a38a444402ae1fa76f3fb9fecfc3deb66b1efb34cf91dcf1f3e758cd9a8500.png,Sluggy,Beaky,Whirlpool,Badlands Elite Armor,Confraction,79,0.00829135180520571,18,0.001889168765743073,94,0.009865659109991603,15.0,0.0015743073047858943,71.0,0.007451721242653232,1.8128769010384767e-12
1234,1293,https://assets.otherside.xyz/kodas/fd331bfb09cabcc480aacc3a5e93807ee3f13af01bfc7fc599e2043267f239f9.png,Tested Elder,Arachnid,Bubble And Toil,Wasterider Pauldrons,,113,0.011859781696053737,72,0.007556675062972292,250,0.026238455079764904,0.6835642317380353,7.174267755436978e-05,95.0,0.009970612930310664,1.682074167582628e-12
1235,1294,https://assets.otherside.xyz/kodas/b624d39417eb9926d68ba51765ef6801c12dc970235a021abce743841db280b4.png,All Ears,Casper,Fuschiacron,Pyrite Armor,Spike In The Head,74,0.007766582703610411,71,0.007451721242653232,24,0.0025188916876574307,13.0,0.001364399664147775,45.0,0.004722921914357683,9.393954100721867e-13
1236,1295,https://assets.otherside.xyz/kodas/dce986e5beb5531ff1924d21dff4ce0510edf04c78d5d6a195c219b369c578b6.png,Bleached Horns,Ruby Red,Spacesuit,,Magnolio Rod,352,0.036943744752308987,18,0.001889168765743073,167,0.017527287993282955,17.0,0.0017842149454240135,0.7048698572628044,7.397878434748157e-05,1.6146587771883918e-13
1237,1296,https://assets.otherside.xyz/kodas/e9a027040e29cb56e85ffb4271aa4e7a6d99b50f71f05ef56159cae3e902957b.png,John Doe,Worry Wart,Tranquil Water,Hardened Leather Armor,,334,0.03505457598656591,74,0.007766582703610411,104,0.0109151973131822,0.6835642317380353,7.174267755436978e-05,68.0,0.007136859781696054,1.5215668081088628e-12
1238,1297,https://assets.otherside.xyz/kodas/03585801168d2ffd082438a93da9cd7c95e5d1e9069606b865bcb15199917ad1.png,Jade Carapace,Trance,Woodland Guardian,,,222,0.023299748110831235,57,0.005982367758186398,192,0.020151133501259445,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.490762931012478e-14
1239,1298,https://assets.otherside.xyz/kodas/a124f9980aedb2d93fd127d5a3a0823e639c22ae137fa9c6179039e29cd5ffe5.png,Dawn Disc,Catty,Banana Wrapped,,,280,0.02938706968933669,55,0.0057724601175482785,112,0.011754827875734676,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.0583230860014297e-14
1240,1299,https://assets.otherside.xyz/kodas/edf64990d0b465449fa08aace90ca54bfa9fc06ddaa58c33fb95b8bac75cb650.png,Natures Platter,Simple Math,Amoebatopia,Tattered Cape,,47,0.004932829554995802,54,0.005667506297229219,257,0.02697313182199832,0.6835642317380353,7.174267755436978e-05,28.0,0.002938706968933669,1.5898397811824563e-13
1241,1300,https://assets.otherside.xyz/kodas/184d2e1424acba381e0ddc1ae9cf157491c3dd231dfee1dd54d1f7e4b4e01a70.png,Sunkissed,Stink Eye,Sunflare,Skeletarmour,Night Star,142,0.014903442485306465,75,0.007871536523929471,104,0.0109151973131822,18.0,0.001889168765743073,23.0,0.002413937867338371,5.839484981529809e-12
1242,1301,https://assets.otherside.xyz/kodas/c5edd8144ce710f74c778d0a65df9860405e5f7afd24ec90818c343e201d4cdc.png,Hoot,Arachnid,8 Knit,Malachite Armor,Death Head,148,0.015533165407220823,72,0.007556675062972292,251,0.026343408900083964,32.0,0.0033585222502099076,25.0,0.0026238455079764904,2.7248912725531975e-11
1243,1302,https://assets.otherside.xyz/kodas/937dd20463108fa47b48bc60e21547cdfa81c429cf25946ee6e0a84fe0f173ac.png,Foreteller,Unistone Green,Amoebatopia,,,206,0.02162048698572628,29,0.003043660789252729,257,0.02697313182199832,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,9.420584901168501e-15
1244,1303,https://assets.otherside.xyz/kodas/e4c2dd0f0694731312fd99aaeefbd9a4f15fe2b144077c9783ffc2a0938f30a4.png,All Ears,The Gates,Purple Disco Monster,Pluma Pauldrons,,74,0.007766582703610411,25,0.0026238455079764904,216,0.022670025188916875,0.6835642317380353,7.174267755436978e-05,42.0,0.004408060453400504,1.4609836551970584e-13
1245,1304,https://assets.otherside.xyz/kodas/6cf020e64083c05166cac65aff70b46aeef0530d4da400821d7b2fd23fb14490.png,Creepy Crawly,Trance,Green Thumb,,,141,0.014798488664987406,57,0.005982367758186398,17,0.0017842149454240135,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,8.383443003089597e-16
1246,1305,https://assets.otherside.xyz/kodas/9783c920a8a18550917c57dc7016a67900403dfb128aecdc730c1d7b9dbe28ee.png,Jade Carapace,Chameleo,Petrified,Explorers Outfit,,222,0.023299748110831235,46,0.004827875734676742,262,0.02749790092359362,0.6835642317380353,7.174267755436978e-05,79.0,0.00829135180520571,1.8399659073840753e-12
1247,1306,https://assets.otherside.xyz/kodas/4b36716a8ca4460f0ceda37e529fa697f4dea8157d57065f3d445d5b791c30b0.png,Dawn Disc,Fortune,Stoney Pecs,,,280,0.02938706968933669,65,0.006821998320738875,191,0.020046179680940385,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.1329677131019075e-14
1248,1307,https://assets.otherside.xyz/kodas/62df77b6fa07cd3711746ff7cc4778ee581c7f31409c2216aa1de70cd66faa26.png,Elder Bharal,Into Your Zone,Grey Matter,Pluma Pauldrons,,96,0.010075566750629723,21,0.002204030226700252,199,0.020885810243492862,0.6835642317380353,7.174267755436978e-05,42.0,0.004408060453400504,1.4667749417581998e-13
1249,1308,https://assets.otherside.xyz/kodas/21bd36ab1f1ab95b6eb82d9f1893b44f1a25bdd2f0baace78c09f3d88cafa710.png,Great Kleos,Stay Awake,Storm Tracks,,Column Cleaver,76,0.00797649034424853,70,0.0073467674223341725,178,0.01868178001679261,16.0,0.0016792611251049538,0.7048698572628044,7.397878434748157e-05,1.3600404143996492e-13
1250,1309,https://assets.otherside.xyz/kodas/180fb7116d086f2badf3b4309776c508e73fdb0c13baa81c48d8b3babbb62e02.png,Cracked Horn,Peer Review,All Bite,Knight Mare Armor,,170,0.017842149454240133,71,0.007451721242653232,278,0.029177162048698572,0.6835642317380353,7.174267755436978e-05,75.0,0.007871536523929471,2.1907050870815105e-12
1251,1310,https://assets.otherside.xyz/kodas/6375429a31dde203bf7defc8bd1f338893257d6e1899ce5e8c3cb584402e1829.png,Tri Vent,Jungle Eh,Kaktus,Undergrowth Robe,Bamboospear,289,0.03033165407220823,31,0.003253568429890848,74,0.007766582703610411,34.0,0.003568429890848027,16.0,0.0016792611251049538,4.592841030142426e-12
1252,1311,https://assets.otherside.xyz/kodas/f75eec2033395039c2d5e0244eea1fcc0f161e84e51998fbf938f93905fa3dd3.png,Green Gill,Genis Gaze,Hypnotic,Geometric,,82,0.008606213266162888,56,0.005877413937867338,151,0.015848026868178003,0.6835642317380353,7.174267755436978e-05,21.0,0.002204030226700252,1.2675605338393379e-13
1253,1312,https://assets.otherside.xyz/kodas/0c899a0970b00289469b158ad43b09f61bc8932423e74c5a05cc4b824ad0f613.png,Skull King,Crusty,Stoney Pecs,Summoners Stole,,110,0.011544920235096557,66,0.0069269521410579345,191,0.020046179680940385,0.6835642317380353,7.174267755436978e-05,65.0,0.006821998320738875,7.846101678792536e-13
1254,1313,https://assets.otherside.xyz/kodas/df1dae927d1b96c30ff482193b98d8b94746a41459683d30ce923d390e1eeb45.png,Muddy Explorer,Jungle Gem,Magma Runes,,,151,0.015848026868178003,22,0.0023089840470193117,164,0.017212426532325777,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,3.342897053793292e-15
1255,1314,https://assets.otherside.xyz/kodas/0a8d0f0b0a58df9165b1d52264d2821367a80984d476a5be6334c86af1ddbebe.png,Take Flight,Afraid,Leaf Me Alone,Hardened Leather Armor,,51,0.0053526448362720405,77,0.00808144416456759,118,0.012384550797649035,0.6835642317380353,7.174267755436978e-05,68.0,0.007136859781696054,2.742978532056211e-13
1256,1315,https://assets.otherside.xyz/kodas/207c1d74db97436b432763b6e246e4f621988fa978115d858d83c42c95d685d9.png,Fairy Wisps,Stoney,Koda Bear,Badlands Elite Armor,,90,0.009445843828715366,45,0.004722921914357683,271,0.028442485306465155,0.6835642317380353,7.174267755436978e-05,71.0,0.007451721242653232,6.783490953100049e-13
1257,1316,https://assets.otherside.xyz/kodas/616a36d92215b3f2a2d14e4bc713dadeea65813570cd815add4f053557b46e5d.png,Blossom Bud,Worry Wart,Stoney Pecs,Vortex Armor,,248,0.026028547439126783,74,0.007766582703610411,191,0.020046179680940385,0.6835642317380353,7.174267755436978e-05,60.0,0.006297229219143577,1.830790311623657e-12
1258,1317,https://assets.otherside.xyz/kodas/ab120a29fb81f7ba4b616cde1186684e1877fdd9cb292b27ae6e6cee4cbb0492.png,Impalas,Crystal Grinder,Spotty,Indigo Cape,,32,0.0033585222502099076,49,0.005142737195633921,240,0.02518891687657431,0.6835642317380353,7.174267755436978e-05,38.0,0.003988245172124265,1.2448341214251612e-13
1259,1319,https://assets.otherside.xyz/kodas/17db4bf26d18a1e42172bb8fe72bf8c2eddaa50cfdcc4114be2aa0cdb90d2185.png,Fairy Wisps,Sleepy,Koda Bear,Crystal Light Armor,,90,0.009445843828715366,77,0.00808144416456759,271,0.028442485306465155,0.6835642317380353,7.174267755436978e-05,73.0,0.007661628883291352,1.1934273129068977e-12
1260,1320,https://assets.otherside.xyz/kodas/8169a1e8b820a241d0f6bdb57af47f6a15cd8200b4c19c1478750bfb134f8573.png,Goliath Bull,Deep Stares,Spotty,,,30,0.0031486146095717885,49,0.005142737195633921,240,0.02518891687657431,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.1647517668211063e-15
1261,1321,https://assets.otherside.xyz/kodas/5c7bffdd243b3711ee76a71eaa66711464cd51db60e53539856ba224160087bf.png,Keep It Chill,Steely,Storm Tracks,Crystal Light Armor,,190,0.019941225860621328,73,0.007661628883291352,178,0.01868178001679261,0.6835642317380353,7.174267755436978e-05,73.0,0.007661628883291352,1.5688806652414085e-12
1262,1322,https://assets.otherside.xyz/kodas/49601ea5c90cef58d5a252bb77a5b7c505ef676dd26955de946343831298a923.png,Cobalt Kudu,Sleepy,Mummy Wrap,Leafy Top,,65,0.006821998320738875,77,0.00808144416456759,179,0.01878673383711167,0.6835642317380353,7.174267755436978e-05,20.0,0.0020990764063811922,1.559759702288918e-13
1263,1323,https://assets.otherside.xyz/kodas/685c322fba052ced82e6f2716be7f821ece8c91e93ec1d4001a3a9078d5c94da.png,Hoot,Droopy,8 Knit,,,148,0.015533165407220823,90,0.009445843828715366,251,0.026343408900083964,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.0514336386191448e-14
1264,1324,https://assets.otherside.xyz/kodas/d82dd58f52df3c1f5b9a142396bbe136cfa23ca4e5fadf7b8b88594318a75ee7.png,Chomp Chomp,Cave Diving,Tranquil Water,Elite Crimson Armor,,212,0.02225020990764064,64,0.006717044500419815,104,0.0109151973131822,0.6835642317380353,7.174267755436978e-05,73.0,0.007661628883291352,8.96690609456804e-13
1265,1325,https://assets.otherside.xyz/kodas/45fe6c1ffc9e1d526df40bd35d72918a5bf9d963aa2173f2008a3633931dd022.png,Drill Bit Droid,Ancient,Storm Tracks,Organic Armor,,225,0.023614609571788413,53,0.00556255247691016,178,0.01868178001679261,0.6835642317380353,7.174267755436978e-05,41.0,0.004303106633081444,7.575875588914239e-13
1266,1326,https://assets.otherside.xyz/kodas/69c5ea1d1d6803bfc738186e68014a83ebcc72773c7ea2c76def158c6dbe3625.png,Coral Delight,Third Eye,Purple Disco Monster,,Deceiver Staff,60,0.006297229219143577,52,0.0054575986565911,216,0.022670025188916875,18.0,0.001889168765743073,0.7048698572628044,7.397878434748157e-05,1.088882572211327e-13
1267,1327,https://assets.otherside.xyz/kodas/be28624ef3e519e6cfddf93e11d8c071202a06224279ece03dea2034c0f3f4dc.png,Stubborn Ox,Emotional,Cushioned,Glutton Cape,Pickles Pike,133,0.013958858102434928,78,0.00818639798488665,245,0.025713685978169604,51.0,0.0053526448362720405,77.0,0.00808144416456759,1.2710554201020709e-10
1268,1328,https://assets.otherside.xyz/kodas/a18b2dff837166cbb7ccb60f15beaeae52a1405c4d8a5a0b8b7b40afbc947a99.png,Skull King,Sleepy,Stone Hole Jackson,Wasteland Spiked Armor,,110,0.011544920235096557,77,0.00808144416456759,139,0.014588581024349286,0.6835642317380353,7.174267755436978e-05,29.0,0.003043660789252729,2.9721231181432283e-13
1269,1329,https://assets.otherside.xyz/kodas/b6983eee444bd0c6acc1c3bc11c1fe9dddc15cc84fccacb67dcc58b3cce9c1d3.png,Winged Fiend,Release Me,Onyx Doom,,Azure Fangs,198,0.020780856423173802,62,0.006507136859781696,526,0.055205709487825355,17.0,0.0017842149454240135,0.7048698572628044,7.397878434748157e-05,9.853527702407901e-13
1270,1330,https://assets.otherside.xyz/kodas/3bac873b8d39814589c06312ac1c9f7c108676238610450b5d058cb0c8fab95f.png,X Ray,Spider Trance,Dino Egg,,,58,0.006087321578505458,26,0.00272879932829555,135,0.014168765743073047,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.2491501266707506e-15
1271,1331,https://assets.otherside.xyz/kodas/a756a72d2c6fb32fe4b381a5a2ce12e6351dd52f95e1be5d41fbc9d714dc3324.png,Demon Spawn,Frigid,Koda Bear,,,158,0.01658270361041142,51,0.0053526448362720405,271,0.028442485306465155,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,1.3399113942004117e-14
1272,1332,https://assets.otherside.xyz/kodas/56e05d48418fd0735d8354f3cc16822808e55246e320e102e532273d8b48f5a9.png,Cracked Horn,Tricemore,Lava Lamp,Barely There Armor,,170,0.017842149454240133,21,0.002204030226700252,354,0.0371536523929471,0.6835642317380353,7.174267755436978e-05,84.0,0.008816120906801008,9.241050669494184e-13
1273,1333,https://assets.otherside.xyz/kodas/5d1f089825a766419830fd1c129d26ca398d27cdbaaf0ba9f3e6081006a75e39.png,Crystal Horned,Unistone Green,Skeletron,Orchestrated,,92,0.009655751469353484,29,0.003043660789252729,114,0.011964735516372796,0.6835642317380353,7.174267755436978e-05,45.0,0.004722921914357683,1.1914443926841905e-13
1274,1334,https://assets.otherside.xyz/kodas/16a079c7143855d1c31a813d883efbfd8d449275950896b4d7548c76a7337850.png,X Ray,Triple Threat,Dino Egg,,,58,0.006087321578505458,60,0.006297229219143577,135,0.014168765743073047,0.6835642317380353,7.174267755436978e-05,0.7048698572628044,7.397878434748157e-05,2.882654138470963e-15
