token_id,koda
19056,9522.0
19059,1252.0
19066,7010.0
19076,6064.0
19088,9016.0
19090,9229.0
19098,383.0
19114,78.0
19119,93.0
19136,1697.0
19138,9892.0
19139,6420.0
19145,733.0
19147,4198.0
19150,1213.0
19152,5539.0
19156,9493.0
19179,8336.0
19191,459.0
19199,7854.0
19204,5771.0
19219,1064.0
19227,4212.0
19237,2758.0
19264,6776.0
19284,6239.0
19306,4954.0
19319,4907.0
19321,2364.0
19329,1930.0
19349,139.0
19358,6924.0
19361,3315.0
19367,2219.0
19388,381.0
19390,794.0
19391,8436.0
19393,3024.0
19394,4792.0
19402,1134.0
19406,5987.0
19421,7033.0
19437,3378.0
19439,4549.0
19446,3157.0
19448,447.0
19449,3765.0
19451,2536.0
19467,1890.0
19472,8885.0
19475,3667.0
19486,2597.0
19504,8033.0
19524,3250.0
19558,1870.0
19559,7339.0
19563,4568.0
19577,1573.0
19584,531.0
19586,3468.0
19591,1460.0
19597,1880.0
19601,1772.0
19614,8765.0
19616,7460.0
19619,537.0
19626,3309.0
19638,3493.0
19648,1145.0
19655,8533.0
19669,5571.0
19679,7049.0
19696,2708.0
19718,4564.0
19723,2383.0
19727,4559.0
19743,4521.0
19748,9610.0
19759,3286.0
19778,5127.0
19783,4586.0
19793,8682.0
19826,2799.0
19831,1220.0
19842,4783.0
19853,5745.0
19859,2488.0
19867,7894.0
19872,9439.0
19884,3366.0
19889,7341.0
19892,4189.0
19894,5141.0
19895,752.0
19920,1340.0
19938,212.0
19974,6766.0
19979,416.0
19995,7613.0
20008,851.0
20021,348.0
20031,6524.0
20058,1182.0
20069,2390.0
20099,1295.0
20106,3422.0
20118,6220.0
20123,6325.0
20144,5457.0
20153,1487.0
20158,1060.0
20162,130.0
20170,7442.0
20178,8715.0
20179,9126.0
20187,4865.0
20197,3500.0
20206,4592.0
20233,4615.0
20237,147.0
20243,2350.0
20245,438.0
20262,2163.0
20266,9502.0
20271,7197.0
20286,4122.0
20300,4621.0
20303,65.0
20316,6821.0
20319,950.0
20324,5559.0
20338,3683.0
20341,2162.0
20344,367.0
20356,5431.0
20362,4999.0
20363,85.0
20370,1848.0
20373,843.0
20412,5444.0
20415,2153.0
20417,9446.0
20426,3729.0
20458,41.0
20462,8141.0
20465,6315.0
20470,6152.0
20489,5817.0
20490,6102.0
20492,590.0
20498,4618.0
20501,8544.0
20509,3101.0
20510,5957.0
20514,4433.0
20523,8103.0
20531,749.0
20539,7182.0
20542,2971.0
20543,8609.0
20568,5855.0
20586,2469.0
20597,9048.0
20609,8523.0
20617,5888.0
20630,2269.0
20632,2598.0
20643,1581.0
20655,3689.0
20676,8078.0
20709,1868.0
20725,561.0
20761,3927.0
20765,712.0
20805,9541.0
20808,3419.0
20815,615.0
20816,8825.0
20820,2211.0
20846,1333.0
20847,2448.0
20853,4026.0
20870,5591.0
20878,4288.0
20879,4296.0
20882,87.0
20915,9278.0
20930,6328.0
20937,5490.0
20959,5698.0
20972,5807.0
20985,8099.0
20993,5548.0
21003,4294.0
21004,4841.0
21007,8087.0
21013,4878.0
21016,5661.0
21021,7334.0
21022,560.0
21029,9789.0
21031,9759.0
21045,5048.0
21060,6382.0
21073,1914.0
21077,9662.0
21080,3815.0
21094,7950.0
21126,3066.0
21139,5234.0
21148,4510.0
21163,409.0
21165,6190.0
21168,9533.0
21176,1162.0
21177,5573.0
21180,9345.0
21196,5226.0
21198,1645.0
21226,8571.0
21230,8644.0
21244,2560.0
21251,7342.0
21253,3541.0
21279,8434.0
21299,6310.0
21312,8785.0
21323,4056.0
21353,9442.0
21385,6917.0
21392,2988.0
21393,9946.0
21399,3039.0
21402,801.0
21404,2252.0
21410,9169.0
21419,6773.0
21430,8949.0
21454,4033.0
21456,6171.0
21466,1351.0
21474,4720.0
21505,8388.0
21522,3931.0
21529,4953.0
21539,5618.0
21544,5372.0
21561,8530.0
21564,4106.0
21582,7254.0
21614,9447.0
21640,9843.0
21648,1982.0
21649,5699.0
21695,6213.0
21706,4449.0
21716,9596.0
21718,3742.0
21723,420.0
21726,9846.0
21727,1613.0
21735,7100.0
21745,322.0
21750,5469.0
21760,776.0
21765,5324.0
21777,1197.0
21791,538.0
21798,9501.0
21804,3200.0
21811,8790.0
21817,7887.0
21825,9456.0
21844,3054.0
21860,7667.0
21868,9286.0
21907,6307.0
21910,8974.0
21924,1430.0
21942,589.0
21943,6536.0
21951,2924.0
21958,5594.0
21965,2164.0
21997,9222.0
21998,1261.0
21999,3510.0
22015,7836.0
22026,8613.0
22068,5393.0
22079,4278.0
22082,1640.0
22084,2515.0
22118,4334.0
22123,634.0
22151,8568.0
22164,3404.0
22170,2493.0
22174,111.0
22187,6217.0
22188,6022.0
22195,9572.0
22198,5394.0
22201,4823.0
22208,8340.0
22209,2127.0
22216,7113.0
22223,1897.0
22228,5.0
22229,6096.0
22234,9819.0
22236,4476.0
22262,9492.0
22269,81.0
22277,7960.0
22287,6561.0
22298,2808.0
22303,3483.0
22309,2992.0
22321,6838.0
22331,2584.0
22336,8939.0
22339,3507.0
22353,1551.0
22376,6509.0
22397,5629.0
22399,6433.0
22410,8418.0
22423,2430.0
22433,7813.0
22442,8625.0
22448,9531.0
22451,5033.0
22467,2835.0
22472,2197.0
22477,9913.0
22496,1979.0
22509,9605.0
22529,2121.0
22530,9378.0
22534,7249.0
22543,4730.0
22560,6319.0
22572,2966.0
22580,6791.0
22581,7835.0
22589,4159.0
22613,9388.0
22637,3120.0
22682,4597.0
22697,4427.0
22717,5322.0
22718,5262.0
22728,1355.0
22735,8420.0
22738,616.0
22741,6429.0
22746,7743.0
22759,934.0
22777,6442.0
22785,107.0
22813,1467.0
22816,247.0
22831,4258.0
22832,1939.0
22834,5846.0
22846,9371.0
22870,7126.0
22874,6977.0
22876,4162.0
22895,5959.0
22901,4245.0
22915,679.0
22916,8691.0
22929,4670.0
22936,3860.0
22939,6262.0
22940,1144.0
22965,2396.0
22966,1444.0
22973,1034.0
22988,9027.0
22993,613.0
22994,7273.0
23004,7680.0
23005,9560.0
23007,9461.0
23013,4537.0
23017,2728.0
23019,4368.0
23031,2909.0
23059,3291.0
23093,4102.0
23095,9276.0
23105,5097.0
23116,7987.0
23118,2795.0
23122,1961.0
23128,4039.0
23137,1665.0
23139,580.0
23140,4965.0
23146,6912.0
23149,8591.0
23157,209.0
23171,3509.0
23183,5230.0
23209,3825.0
23226,1242.0
23261,9310.0
23278,6575.0
23291,218.0
23292,8447.0
23312,8371.0
23320,7152.0
23333,4793.0
23335,88.0
23390,1550.0
23409,2525.0
23430,3386.0
23432,967.0
23456,8323.0
23467,4744.0
23502,3381.0
23515,5655.0
23517,4251.0
23544,2582.0
23547,2114.0
23551,1165.0
23552,7746.0
23557,6347.0
23562,602.0
23563,2826.0
23577,8352.0
23584,7443.0
23589,6241.0
23604,3185.0
23609,7112.0
23619,3739.0
23623,788.0
23628,3848.0
23636,8536.0
23637,2736.0
23642,503.0
23649,7922.0
23651,5278.0
23672,3324.0
23678,7348.0
23711,2942.0
23714,3092.0
23718,9301.0
23724,4810.0
23734,3764.0
23736,3868.0
23738,9678.0
23777,3000.0
23780,3459.0
23788,6582.0
23806,3568.0
23836,6833.0
23848,3704.0
23877,6380.0
23895,6904.0
23904,1458.0
23905,3673.0
23934,5808.0
23935,4990.0
23959,2770.0
23972,1022.0
23980,6033.0
24003,7107.0
24004,6416.0
24006,6132.0
24007,3393.0
24041,4497.0
24049,3669.0
24062,2306.0
24064,5552.0
24066,9313.0
24081,7919.0
24085,3895.0
24086,8534.0
24100,3586.0
24102,4901.0
24104,3781.0
24113,2873.0
24168,8038.0
24172,1785.0
24180,4667.0
24190,5201.0
24202,8920.0
24203,5911.0
24211,6915.0
24212,6512.0
24215,6000.0
24217,4962.0
24220,3184.0
24223,6365.0
24224,9318.0
24228,8237.0
24245,9748.0
24256,661.0
24262,5179.0
24265,7000.0
24270,5195.0
24275,9762.0
24276,8483.0
24277,9877.0
24282,8804.0
24292,2694.0
24302,9510.0
24308,9601.0
24309,2142.0
24316,8187.0
24320,9239.0
24322,8783.0
24343,307.0
24359,4770.0
24370,6053.0
24371,3979.0
24379,8521.0
24392,1716.0
24406,2307.0
24412,2027.0
24421,2876.0
24430,6496.0
24453,4366.0
24455,5520.0
24495,1681.0
24502,9087.0
24504,8194.0
24514,2772.0
24518,2507.0
24534,1989.0
24535,2028.0
24546,5942.0
24561,2907.0
24570,1906.0
24574,2677.0
24577,3705.0
24581,3608.0
24583,2216.0
24593,8798.0
24601,9592.0
24627,9353.0
24647,462.0
24661,2990.0
24662,9173.0
24664,8289.0
24666,372.0
24682,8069.0
24685,4069.0
24708,469.0
24715,17.0
24727,1537.0
24770,2187.0
24773,188.0
24785,7276.0
24789,795.0
24800,2761.0
24806,27.0
24834,5359.0
24835,8174.0
24846,4714.0
24850,197.0
24866,9679.0
24883,1226.0
24912,5970.0
24918,8441.0
24925,5176.0
24953,1400.0
24956,1813.0
24957,1357.0
24965,4767.0
24970,5967.0
24977,9726.0
24979,2148.0
25016,7558.0
25049,3082.0
25053,2020.0
25060,3296.0
25070,480.0
25075,1894.0
25084,9695.0
25085,4710.0
25090,5352.0
25101,3081.0
25103,4749.0
25108,7997.0
25109,4603.0
25120,8050.0
25125,9086.0
25152,9361.0
25153,4695.0
25167,5702.0
25177,2890.0
25178,7337.0
25186,3679.0
25197,1760.0
25198,8239.0
25206,3179.0
25208,1995.0
25212,3001.0
25224,4420.0
25235,4081.0
25241,1538.0
25282,1137.0
25292,2858.0
25305,1349.0
25308,2118.0
25314,9953.0
25316,1545.0
25338,1836.0
25352,9736.0
25356,9287.0
25382,4396.0
25386,1464.0
25388,4605.0
25391,9210.0
25400,5558.0
25415,9919.0
25421,8303.0
25430,4384.0
25447,8937.0
25455,3079.0
25456,6580.0
25460,3728.0
25461,5565.0
25463,5679.0
25466,3281.0
25479,3010.0
25480,6413.0
25486,804.0
25489,5992.0
216,7292.0
236,5491.0
1382,2106.0
1638,2602.0
1699,5068.0
1976,5029.0
4272,2856.0
4490,8898.0
5090,2063.0
5104,5299.0
5370,8379.0
5461,2850.0
5948,1378.0
6091,4750.0
6147,9904.0
6752,871.0
6986,812.0
7085,9171.0
7603,7611.0
8232,4271.0
8972,726.0
9050,1318.0
9798,8675.0
25527,905.0
25535,3470.0
25539,829.0
25543,261.0
25550,8325.0
25560,3088.0
25566,149.0
25574,3401.0
25584,3263.0
25597,7482.0
25609,2566.0
25628,2749.0
25632,3657.0
25674,7518.0
25686,2085.0
25713,304.0
25743,2975.0
25751,8065.0
25775,3578.0
25791,8264.0
25804,3365.0
25846,1465.0
25859,3272.0
25873,2534.0
25884,192.0
25888,2759.0
25897,9854.0
25917,1863.0
25918,3641.0
25925,547.0
25926,8642.0
25927,2278.0
25948,8328.0
25957,4370.0
25959,2461.0
25986,7621.0
26020,431.0
26032,7344.0
26034,1775.0
26046,1854.0
26056,7820.0
26058,644.0
26062,3105.0
26065,6291.0
26074,6936.0
26088,9511.0
26089,2365.0
26091,2501.0
26097,6799.0
26101,1122.0
26109,8902.0
26118,2824.0
26122,5245.0
26135,6713.0
26137,9223.0
26152,9426.0
26187,4781.0
26228,1896.0
26233,4581.0
26240,5856.0
26249,4820.0
26274,2174.0
26292,3402.0
26324,2116.0
26333,5515.0
26337,3062.0
26343,418.0
26348,9636.0
26359,3111.0
26362,9836.0
26377,2771.0
26385,2000.0
26394,9369.0
26424,4975.0
26464,4652.0
26471,3897.0
26491,5000.0
26516,8815.0
26522,8932.0
26536,5400.0
26540,3672.0
26543,5688.0
26548,4500.0
26551,7572.0
26561,1002.0
26573,2789.0
26578,8177.0
26583,8794.0
26597,2866.0
26601,9200.0
26616,2892.0
26620,4001.0
26621,1267.0
26623,7742.0
26631,5653.0
26650,8876.0
26659,2179.0
26666,8491.0
26667,510.0
26669,9180.0
26673,6562.0
26687,4726.0
26713,1030.0
26720,9519.0
26727,9635.0
26734,7128.0
26749,449.0
26759,9118.0
26760,109.0
26761,9900.0
26779,4722.0
26796,3792.0
26800,1907.0
26806,8292.0
26811,9607.0
26838,1251.0
26846,53.0
26876,1589.0
26893,5791.0
26900,1647.0
26904,5268.0
26932,4379.0
26938,371.0
26957,4914.0
26969,5401.0
26976,5030.0
26986,9275.0
26997,3241.0
27027,1971.0
27056,9151.0
27071,6483.0
27101,9110.0
27102,1470.0
27128,5271.0
27133,4351.0
27169,8094.0
27201,2539.0
27216,4255.0
27230,4088.0
27247,9036.0
27252,6869.0
27263,5714.0
27266,62.0
27277,3383.0
27278,7475.0
27279,9479.0
27286,5783.0
27293,5383.0
27294,171.0
27308,302.0
27311,120.0
27318,272.0
27320,3063.0
27348,4588.0
27372,645.0
27374,6231.0
27384,3112.0
27397,239.0
27406,8862.0
27414,9425.0
27446,8511.0
27460,2930.0
27464,8384.0
27475,5270.0
27478,5242.0
27486,7508.0
27493,4323.0
27504,5704.0
27516,5466.0
27534,7080.0
27560,9197.0
30009,9871.0
30039,5743.0
30054,6335.0
30060,3600.0
30066,8435.0
30079,3676.0
30090,1274.0
30127,7995.0
30144,7731.0
30146,8574.0
30162,7270.0
30175,8410.0
30178,4467.0
30196,9703.0
30197,5388.0
30206,8748.0
30210,1337.0
30215,4826.0
30216,7253.0
30222,186.0
30238,207.0
30243,8820.0
30272,7256.0
30295,6394.0
30301,7374.0
30303,338.0
30306,1910.0
30314,900.0
30319,4099.0
30333,5403.0
30334,6903.0
30342,9527.0
30351,1523.0
30353,6224.0
30358,8261.0
30367,1350.0
30372,5463.0
30379,3432.0
30381,3210.0
30403,3791.0
30406,9969.0
30407,6911.0
30415,6720.0
30422,3148.0
30423,610.0
30446,8685.0
30462,3497.0
30467,1926.0
30481,5034.0
30487,5935.0
30500,5977.0
30505,729.0
30517,9860.0
30520,8922.0
30529,3595.0
30534,973.0
30543,3622.0
30546,3512.0
30547,7437.0
30553,6516.0
30561,7140.0
30577,3851.0
30587,8267.0
30592,7158.0
30595,9581.0
30602,8891.0
30608,7195.0
30620,1193.0
30623,1361.0
30656,5355.0
30660,8397.0
30663,8981.0
30666,455.0
30685,6434.0
30690,7871.0
30717,5916.0
30725,2586.0
30730,3212.0
30743,5777.0
30749,8227.0
30766,2904.0
30772,5633.0
30790,6120.0
30803,7300.0
30806,5804.0
30807,8481.0
30832,2026.0
30838,1449.0
30849,7369.0
30852,5590.0
30862,727.0
30872,31.0
30874,2203.0
30882,8499.0
30883,7772.0
30895,7851.0
30901,2217.0
30904,1902.0
30908,9609.0
30926,45.0
30958,5116.0
30961,2512.0
30965,7616.0
30972,7664.0
30993,235.0
31022,2601.0
31028,8527.0
31036,7720.0
31066,8692.0
31081,4456.0
31084,8873.0
31089,5339.0
31120,9031.0
31121,6631.0
31130,6669.0
31160,4480.0
31170,6864.0
31184,6719.0
31190,8875.0
31198,1821.0
31205,1601.0
31212,6929.0
31221,1539.0
31224,8737.0
31229,6274.0
31230,911.0
31231,4310.0
31233,3038.0
31250,7363.0
31266,377.0
31275,71.0
31292,0.0
31320,6466.0
31324,5774.0
31342,7051.0
31348,8429.0
31356,4723.0
31371,9421.0
31376,4117.0
31380,5814.0
31381,7624.0
31414,2581.0
31421,8929.0
31429,8775.0
31432,2538.0
31436,9270.0
31448,2510.0
31467,185.0
31475,9102.0
31494,4927.0
31517,3632.0
31522,1235.0
31526,3633.0
31544,2596.0
31545,452.0
31551,4472.0
31556,5398.0
31570,691.0
31592,7258.0
31597,4942.0
31621,6752.0
31624,8838.0
31636,4167.0
31649,8848.0
31651,6742.0
31659,2950.0
31671,3620.0
31679,3806.0
31681,1564.0
31693,4107.0
31708,5052.0
31711,3708.0
31726,1240.0
31732,512.0
31736,8890.0
31768,6192.0
31775,6168.0
31780,4685.0
31799,86.0
31800,4815.0
31806,1461.0
31809,7153.0
31813,7183.0
31820,6240.0
31825,8554.0
31858,931.0
31866,8465.0
31872,1484.0
31877,1412.0
31891,4595.0
31897,1602.0
31903,6989.0
31915,4747.0
31917,8622.0
31933,9923.0
31953,12.0
31958,9452.0
31963,8668.0
31967,2719.0
31968,6330.0
31978,2264.0
31994,5143.0
31997,6560.0
32008,491.0
32035,1434.0
32042,2429.0
32068,4622.0
32071,6131.0
32082,6939.0
32098,3343.0
32115,8399.0
32118,392.0
32139,3219.0
32153,4654.0
32188,5356.0
32189,8169.0
32193,9072.0
32194,8081.0
32207,6180.0
32210,607.0
32217,6733.0
32218,7333.0
32231,9375.0
32233,1859.0
32251,6495.0
32257,9255.0
32298,6546.0
32310,3205.0
32322,8104.0
32335,2013.0
32343,6452.0
32346,5414.0
32383,2325.0
32393,2200.0
32413,6662.0
32418,9241.0
32439,7246.0
32461,5409.0
32462,4596.0
32464,3645.0
32466,8671.0
32475,8860.0
32479,5620.0
32481,8070.0
32482,6993.0
32484,1358.0
32501,9123.0
32504,4991.0
32505,8414.0
32517,6334.0
32521,6312.0
32531,2210.0
32540,3084.0
32547,7370.0
32548,4464.0
32566,2906.0
32574,4994.0
32578,3998.0
32590,7551.0
32591,2692.0
32592,5980.0
32595,8154.0
32602,8106.0
32609,3557.0
32612,3532.0
32614,9873.0
32617,6932.0
32622,952.0
32623,6747.0
32626,4887.0
32631,8966.0
32658,790.0
32660,8129.0
32663,2575.0
32672,1373.0
32675,6079.0
32679,7373.0
32680,708.0
32681,4242.0
32683,3442.0
32684,688.0
32688,8285.0
32690,7422.0
32707,7155.0
32709,7223.0
32713,3966.0
32733,3945.0
32737,3012.0
32777,1876.0
32785,2984.0
32787,4496.0
32793,8917.0
32814,3218.0
32819,9553.0
32838,508.0
32844,8370.0
32850,5719.0
32857,2613.0
32887,2882.0
32891,520.0
32916,8926.0
32919,9051.0
32932,8528.0
32936,5738.0
32954,4678.0
32956,7235.0
32965,3429.0
32977,2001.0
32979,834.0
32989,7087.0
32990,6215.0
33004,6354.0
33007,9976.0
33023,4885.0
33027,1079.0
33035,2261.0
33094,4619.0
33095,8990.0
33096,7383.0
33106,6578.0
33109,3562.0
33119,968.0
33125,3690.0
33131,5147.0
33136,127.0
33157,4660.0
33162,7150.0
33175,2233.0
33187,3346.0
33195,3396.0
33208,4283.0
33210,5862.0
33214,5446.0
33216,6759.0
33227,722.0
33234,8440.0
33239,8276.0
33250,904.0
33253,3980.0
33257,9167.0
33275,5159.0
33290,8189.0
33294,9885.0
33304,5291.0
33306,1718.0
33307,1614.0
33342,9416.0
33344,2490.0
33347,1559.0
33360,9296.0
33398,7259.0
33406,8274.0
33409,2825.0
33423,2481.0
33426,2962.0
33437,7938.0
33441,658.0
33458,5739.0
33467,4297.0
33494,7451.0
33496,6115.0
33517,454.0
33520,8321.0
33524,9131.0
33526,9619.0
33530,6286.0
33538,3457.0
33540,4345.0
33544,406.0
33549,2884.0
33551,5386.0
33564,1035.0
33595,942.0
33627,6419.0
33639,5059.0
33643,802.0
33646,7864.0
33648,868.0
33652,7180.0
33660,1363.0
33682,9100.0
33696,5686.0
33699,6710.0
33727,4219.0
33740,5219.0
33767,6446.0
33780,9555.0
33788,9903.0
33794,1953.0
33795,3896.0
33827,3233.0
33836,6658.0
33837,9244.0
33867,2073.0
33868,4560.0
33871,539.0
33883,1173.0
33889,1922.0
33903,806.0
33909,3293.0
33934,9786.0
33941,692.0
33949,6525.0
33952,7722.0
33967,1073.0
33991,9150.0
33997,9812.0
34009,7298.0
34020,9066.0
34031,6091.0
34035,2184.0
34038,6400.0
34043,3540.0
34065,3154.0
34067,7654.0
34075,3693.0
34096,6459.0
34114,9211.0
34147,9108.0
34158,9963.0
34170,1518.0
34175,8706.0
34182,5132.0
34183,8526.0
34202,8834.0
34217,9081.0
34219,654.0
34236,4047.0
34237,974.0
34259,8432.0
34271,204.0
34273,6966.0
34282,8670.0
34296,5255.0
34301,1717.0
34323,2681.0
34327,3145.0
34331,1889.0
34340,4681.0
34348,7478.0
34350,8244.0
34400,4716.0
34410,9638.0
34413,632.0
34417,5232.0
34433,4838.0
34443,7531.0
34447,3037.0
34453,8125.0
34455,3452.0
34457,1248.0
34459,2528.0
34460,884.0
34473,4565.0
34485,1136.0
34490,3334.0
34492,4843.0
34496,6682.0
34498,8947.0
34516,4454.0
34533,8007.0
34565,1808.0
34568,9764.0
34575,3226.0
34579,5517.0
34584,9574.0
34586,3469.0
34617,5190.0
34627,7603.0
34642,3123.0
34651,7481.0
34652,8438.0
34669,4931.0
34671,3810.0
34673,4922.0
34695,9949.0
34696,5475.0
34724,1642.0
34768,7806.0
34780,9579.0
34801,640.0
34808,8417.0
34815,9611.0
34823,4333.0
34835,5204.0
34837,8614.0
34845,1100.0
34854,5455.0
34859,9566.0
34865,821.0
34868,6955.0
34870,5090.0
34872,8263.0
34874,324.0
34881,9076.0
34887,4350.0
34893,3659.0
34916,6333.0
34917,2213.0
34921,9750.0
34928,3797.0
34930,6296.0
34942,4014.0
34945,9271.0
34960,6415.0
34963,5110.0
34968,8647.0
34970,6959.0
34974,9775.0
34977,9640.0
34982,5553.0
34995,6688.0
35000,4736.0
35021,5002.0
35073,3678.0
35079,5990.0
35092,1119.0
35093,9352.0
35104,3448.0
35106,3407.0
35111,5963.0
35141,4289.0
35148,8728.0
35158,5013.0
35160,8248.0
35162,8852.0
35178,2048.0
35181,216.0
35187,1728.0
35211,3827.0
35213,2182.0
35218,6019.0
35253,8516.0
35254,3515.0
35259,5136.0
35262,426.0
35263,3216.0
35268,8.0
35269,1952.0
35286,6880.0
35332,3229.0
35349,1850.0
35362,5154.0
35368,9063.0
35371,4765.0
35378,5221.0
35379,1769.0
35380,6298.0
35388,5733.0
35394,6188.0
35401,2455.0
35403,4313.0
35439,6107.0
35443,6778.0
35452,3307.0
35467,38.0
35468,1920.0
35470,9377.0
35505,7417.0
35525,5118.0
35533,7569.0
35538,5370.0
35550,3715.0
35551,7599.0
35558,1892.0
35559,8513.0
35582,8545.0
35616,9665.0
35623,2047.0
35633,1098.0
35648,3922.0
35652,9088.0
35653,3177.0
35665,5760.0
35669,1105.0
35673,6526.0
35674,7147.0
35689,1047.0
35698,7455.0
35705,5067.0
35714,3020.0
35720,6072.0
35723,8167.0
35726,9053.0
35739,1126.0
35740,6725.0
35757,1439.0
35764,3014.0
35771,3361.0
35772,1027.0
35778,1069.0
35799,6506.0
35809,3306.0
35821,6408.0
35827,9766.0
35830,9172.0
35836,1146.0
35838,387.0
35862,6961.0
35865,8192.0
35885,832.0
35887,992.0
35888,2671.0
35889,1799.0
35905,151.0
35910,5519.0
35929,5010.0
35950,2640.0
35954,6781.0
35965,8968.0
35985,162.0
35997,9232.0
35999,9235.0
36018,1001.0
36038,4199.0
36044,1106.0
36047,2590.0
36056,9114.0
36067,3978.0
36078,2324.0
36088,1710.0
36110,1111.0
36112,2565.0
36123,8567.0
36133,6680.0
36146,2632.0
36173,4264.0
36213,5547.0
36217,4208.0
36269,1781.0
36276,3227.0
36279,3103.0
36290,3479.0
36299,5357.0
36304,9436.0
36314,1866.0
36316,5936.0
36327,5273.0
36329,8887.0
36340,3972.0
36360,7085.0
36372,8228.0
36379,4890.0
36383,5382.0
36385,8541.0
36388,8832.0
36390,8624.0
36403,3726.0
36425,7188.0
36426,4348.0
36432,9994.0
36435,3808.0
36460,7410.0
36477,7318.0
36498,1768.0
36521,6794.0
36526,3903.0
36527,8777.0
36537,6097.0
36546,437.0
36564,6412.0
36574,9449.0
36577,7498.0
5006,5316.0
9975,7021.0
27576,3159.0
27579,2283.0
27604,9064.0
27605,4485.0
3540,1468.0
4895,9428.0
6837,6953.0
27607,3384.0
27621,9784.0
27623,8767.0
27628,2105.0
27632,6422.0
27641,7060.0
27642,1657.0
27659,6796.0
27660,4573.0
100,119.0
452,1078.0
585,3785.0
1428,3869.0
3938,4330.0
4344,5329.0
4976,8020.0
6025,3337.0
6034,7378.0
6350,7040.0
6697,3141.0
7462,1284.0
7569,2460.0
7685,6491.0
8019,6284.0
9299,8202.0
9513,4939.0
9516,9247.0
9530,1530.0
27663,5022.0
27665,2609.0
27668,1659.0
27678,5456.0
27680,5753.0
27689,9103.0
27718,6748.0
27732,3755.0
27741,1192.0
27746,1500.0
27768,5669.0
27775,5200.0
27780,8595.0
27795,3027.0
27823,464.0
27827,7516.0
27852,5474.0
27872,6465.0
27893,3696.0
27902,6368.0
27922,5129.0
27927,478.0
27932,9005.0
27938,9321.0
27939,7778.0
27946,6406.0
27948,58.0
27952,5522.0
27965,2378.0
27973,7848.0
27978,3322.0
36608,1590.0
36625,4773.0
36643,3380.0
36684,7958.0
36692,7921.0
36697,5020.0
36726,944.0
36730,991.0
36733,6728.0
36740,9334.0
36747,1456.0
36776,7313.0
36783,657.0
36786,6342.0
36798,8236.0
36815,8471.0
36821,8487.0
36832,1263.0
36833,269.0
36835,2308.0
36852,7127.0
36862,5747.0
36871,8021.0
36872,4194.0
36879,2951.0
36886,5865.0
36887,9054.0
36890,7006.0
36891,3058.0
36896,4129.0
36902,7604.0
36906,298.0
36921,2178.0
36927,8153.0
36936,6236.0
36944,7073.0
36947,3359.0
36955,1918.0
36961,913.0
36973,9932.0
36988,80.0
37017,2919.0
37019,7594.0
37020,6243.0
37021,4052.0
37022,4346.0
37023,2151.0
37032,5447.0
37049,7490.0
37080,9136.0
37090,8053.0
37102,4754.0
37107,1721.0
37108,9152.0
37112,5938.0
37115,1476.0
37119,5974.0
37123,9129.0
37131,1770.0
37134,1956.0
37135,2363.0
37139,1055.0
37144,9647.0
37155,4860.0
37165,9332.0
37168,9288.0
37172,2298.0
37177,1561.0
37185,6653.0
37191,1960.0
37196,9478.0
37213,4743.0
37218,8073.0
37223,7666.0
37235,5117.0
37247,4404.0
37248,3714.0
37250,7697.0
37252,3087.0
37260,8973.0
37263,9780.0
37264,6895.0
37266,4186.0
37271,229.0
37274,3305.0
37287,1733.0
37288,7408.0
37300,9539.0
37334,3936.0
37363,7109.0
37369,6623.0
37372,9668.0
37373,5238.0
37386,3053.0
37390,5333.0
37403,4882.0
37406,7860.0
37430,3713.0
37448,924.0
37459,7418.0
37468,2294.0
37471,2414.0
37474,8928.0
37488,3303.0
37496,1029.0
37497,8403.0
37500,8630.0
37514,2729.0
37542,6032.0
37551,5608.0
37559,3949.0
37560,5979.0
37576,2588.0
37587,5046.0
37588,4101.0
37600,2194.0
37606,2060.0
37674,9948.0
37679,9019.0
37704,8365.0
37718,8006.0
37722,346.0
37746,5216.0
37757,8927.0
37760,9324.0
37762,3759.0
37782,7683.0
37783,6976.0
37787,3947.0
37793,7570.0
37805,8991.0
37810,1706.0
37818,2292.0
37825,3047.0
37828,7880.0
37837,8870.0
37839,6027.0
37844,7530.0
37877,5740.0
37884,8730.0
37892,6898.0
37897,7904.0
37931,3008.0
37940,382.0
37942,2855.0
37947,3209.0
37984,3075.0
38010,4143.0
38026,1345.0
38031,1121.0
38046,5396.0
38055,3254.0
38061,1250.0
38075,7702.0
38081,9335.0
38083,7803.0
38091,9258.0
38100,787.0
38113,3836.0
38124,335.0
38134,2680.0
38142,6026.0
38144,2321.0
38157,3242.0
38166,6150.0
38172,5399.0
38205,2836.0
38207,741.0
38219,352.0
38270,2341.0
38271,8662.0
38274,1149.0
38281,8188.0
38293,1699.0
38301,5318.0
38324,421.0
38325,8431.0
38359,2569.0
38362,2522.0
38375,1739.0
38382,4336.0
38387,2061.0
38411,2226.0
38424,6527.0
38438,8242.0
38442,1007.0
38445,5405.0
38452,6391.0
38463,8382.0
38480,7104.0
38496,8210.0
38507,797.0
38522,5809.0
38536,5025.0
38537,7909.0
38546,827.0
38554,240.0
38571,8030.0
38573,9309.0
38581,4361.0
38584,1793.0
38593,6018.0
38602,83.0
38610,7589.0
38649,5744.0
38686,3767.0
38717,7159.0
38719,9264.0
38731,2628.0
38747,4758.0
38758,3554.0
38760,6674.0
38763,4331.0
